a,b
http://www.wikidata.org/entity/P131,http://www.wikidata.org/entity/P131
http://www.wikidata.org/entity/P1376,http://www.wikidata.org/entity/P1376
http://www.wikidata.org/entity/P3018,http://www.wikidata.org/entity/P3018
http://www.wikidata.org/entity/P149,http://www.wikidata.org/entity/P149
http://www.wikidata.org/entity/P135,http://www.wikidata.org/entity/P135
http://www.wikidata.org/entity/P5353,http://www.wikidata.org/entity/P5353
http://www.wikidata.org/entity/P137,http://www.wikidata.org/entity/P137
http://www.wikidata.org/entity/P941,http://www.wikidata.org/entity/P941
http://www.wikidata.org/entity/P144,http://www.wikidata.org/entity/P144
http://www.wikidata.org/entity/P9810,http://www.wikidata.org/entity/P9810
http://www.wikidata.org/entity/P14,http://www.wikidata.org/entity/P14
http://www.wikidata.org/entity/P154,http://www.wikidata.org/entity/P154
http://www.wikidata.org/entity/P828,http://www.wikidata.org/entity/P828
http://www.wikidata.org/entity/P155,http://www.wikidata.org/entity/P155
http://www.wikidata.org/entity/P1365,http://www.wikidata.org/entity/P1365
http://www.wikidata.org/entity/P3729,http://www.wikidata.org/entity/P3729
http://www.wikidata.org/entity/P1366,http://www.wikidata.org/entity/P1366
http://www.wikidata.org/entity/P156,http://www.wikidata.org/entity/P156
http://www.wikidata.org/entity/P1536,http://www.wikidata.org/entity/P1536
http://www.wikidata.org/entity/P1542,http://www.wikidata.org/entity/P1542
http://www.wikidata.org/entity/P3730,http://www.wikidata.org/entity/P3730
http://www.wikidata.org/entity/P1885,http://www.wikidata.org/entity/P1885
http://www.wikidata.org/entity/P159,http://www.wikidata.org/entity/P159
http://www.wikidata.org/entity/P371,http://www.wikidata.org/entity/P371
http://www.wikidata.org/entity/P161,http://www.wikidata.org/entity/P161
http://www.wikidata.org/entity/P163,http://www.wikidata.org/entity/P163
http://www.wikidata.org/entity/P170,http://www.wikidata.org/entity/P170
http://www.wikidata.org/entity/P86,http://www.wikidata.org/entity/P86
http://www.wikidata.org/entity/P110,http://www.wikidata.org/entity/P110
http://www.wikidata.org/entity/P112,http://www.wikidata.org/entity/P112
http://www.wikidata.org/entity/P178,http://www.wikidata.org/entity/P178
http://www.wikidata.org/entity/P287,http://www.wikidata.org/entity/P287
http://www.wikidata.org/entity/P467,http://www.wikidata.org/entity/P467
http://www.wikidata.org/entity/P4586,http://www.wikidata.org/entity/P4586
http://www.wikidata.org/entity/P6819,http://www.wikidata.org/entity/P6819
http://www.wikidata.org/entity/P7514,http://www.wikidata.org/entity/P7514
http://www.wikidata.org/entity/P9260,http://www.wikidata.org/entity/P9260
http://www.wikidata.org/entity/P10661,http://www.wikidata.org/entity/P10661
http://www.wikidata.org/entity/P175,http://www.wikidata.org/entity/P175
http://www.wikidata.org/entity/P193,http://www.wikidata.org/entity/P193
http://www.wikidata.org/entity/P176,http://www.wikidata.org/entity/P176
http://www.wikidata.org/entity/P943,http://www.wikidata.org/entity/P943
http://www.wikidata.org/entity/P1257,http://www.wikidata.org/entity/P1257
http://www.wikidata.org/entity/P180,http://www.wikidata.org/entity/P180
http://www.wikidata.org/entity/P4675,http://www.wikidata.org/entity/P4675
http://www.wikidata.org/entity/P6243,http://www.wikidata.org/entity/P6243
http://www.wikidata.org/entity/P65,http://www.wikidata.org/entity/P65
http://www.wikidata.org/entity/P189,http://www.wikidata.org/entity/P189
http://www.wikidata.org/entity/P4661,http://www.wikidata.org/entity/P4661
http://www.wikidata.org/entity/P206,http://www.wikidata.org/entity/P206
http://www.wikidata.org/entity/P496,http://www.wikidata.org/entity/P496
http://www.wikidata.org/entity/P213,http://www.wikidata.org/entity/P213
http://www.wikidata.org/entity/P2511,http://www.wikidata.org/entity/P2511
http://www.wikidata.org/entity/P217,http://www.wikidata.org/entity/P217
http://www.wikidata.org/entity/P15,http://www.wikidata.org/entity/P15
http://www.wikidata.org/entity/P1621,http://www.wikidata.org/entity/P1621
http://www.wikidata.org/entity/P143,http://www.wikidata.org/entity/P143
http://www.wikidata.org/entity/P248,http://www.wikidata.org/entity/P248
http://www.wikidata.org/entity/P19,http://www.wikidata.org/entity/P19
http://www.wikidata.org/entity/P276,http://www.wikidata.org/entity/P276
http://www.wikidata.org/entity/P20,http://www.wikidata.org/entity/P20
http://www.wikidata.org/entity/P115,http://www.wikidata.org/entity/P115
http://www.wikidata.org/entity/P119,http://www.wikidata.org/entity/P119
http://www.wikidata.org/entity/P551,http://www.wikidata.org/entity/P551
http://www.wikidata.org/entity/P669,http://www.wikidata.org/entity/P669
http://www.wikidata.org/entity/P706,http://www.wikidata.org/entity/P706
http://www.wikidata.org/entity/P927,http://www.wikidata.org/entity/P927
http://www.wikidata.org/entity/P1158,http://www.wikidata.org/entity/P1158
http://www.wikidata.org/entity/P1427,http://www.wikidata.org/entity/P1427
http://www.wikidata.org/entity/P1444,http://www.wikidata.org/entity/P1444
http://www.wikidata.org/entity/P2541,http://www.wikidata.org/entity/P2541
http://www.wikidata.org/entity/P2825,http://www.wikidata.org/entity/P2825
http://www.wikidata.org/entity/P2974,http://www.wikidata.org/entity/P2974
http://www.wikidata.org/entity/P3842,http://www.wikidata.org/entity/P3842
http://www.wikidata.org/entity/P6885,http://www.wikidata.org/entity/P6885
http://www.wikidata.org/entity/P7153,http://www.wikidata.org/entity/P7153
http://www.wikidata.org/entity/P8138,http://www.wikidata.org/entity/P8138
http://www.wikidata.org/entity/P8764,http://www.wikidata.org/entity/P8764
http://www.wikidata.org/entity/P171,http://www.wikidata.org/entity/P171
http://www.wikidata.org/entity/P279,http://www.wikidata.org/entity/P279
http://www.wikidata.org/entity/P1647,http://www.wikidata.org/entity/P1647
http://www.wikidata.org/entity/P10019,http://www.wikidata.org/entity/P10019
http://www.wikidata.org/entity/Q111724794,http://www.wikidata.org/entity/Q111724794
http://www.wikidata.org/entity/P84,http://www.wikidata.org/entity/P84
http://www.wikidata.org/entity/P722,http://www.wikidata.org/entity/P722
http://www.wikidata.org/entity/P296,http://www.wikidata.org/entity/P296
http://www.wikidata.org/entity/P954,http://www.wikidata.org/entity/P954
http://www.wikidata.org/entity/P1377,http://www.wikidata.org/entity/P1377
http://www.wikidata.org/entity/P1378,http://www.wikidata.org/entity/P1378
http://www.wikidata.org/entity/P2815,http://www.wikidata.org/entity/P2815
http://www.wikidata.org/entity/P3104,http://www.wikidata.org/entity/P3104
http://www.wikidata.org/entity/P5696,http://www.wikidata.org/entity/P5696
http://www.wikidata.org/entity/P6785,http://www.wikidata.org/entity/P6785
http://www.wikidata.org/entity/P8181,http://www.wikidata.org/entity/P8181
http://www.wikidata.org/entity/P8448,http://www.wikidata.org/entity/P8448
http://www.wikidata.org/entity/P8671,http://www.wikidata.org/entity/P8671
http://www.wikidata.org/entity/P4379,http://www.wikidata.org/entity/P4379
http://www.wikidata.org/entity/P355,http://www.wikidata.org/entity/P355
http://www.wikidata.org/entity/P2704,http://www.wikidata.org/entity/P2704
http://www.wikidata.org/entity/P356,http://www.wikidata.org/entity/P356
http://www.wikidata.org/entity/P16,http://www.wikidata.org/entity/P16
http://www.wikidata.org/entity/P361,http://www.wikidata.org/entity/P361
http://www.wikidata.org/entity/P59,http://www.wikidata.org/entity/P59
http://www.wikidata.org/entity/P81,http://www.wikidata.org/entity/P81
http://www.wikidata.org/entity/P179,http://www.wikidata.org/entity/P179
http://www.wikidata.org/entity/P195,http://www.wikidata.org/entity/P195
http://www.wikidata.org/entity/P196,http://www.wikidata.org/entity/P196
http://www.wikidata.org/entity/P241,http://www.wikidata.org/entity/P241
http://www.wikidata.org/entity/P452,http://www.wikidata.org/entity/P452
http://www.wikidata.org/entity/P703,http://www.wikidata.org/entity/P703
http://www.wikidata.org/entity/P929,http://www.wikidata.org/entity/P929
http://www.wikidata.org/entity/P972,http://www.wikidata.org/entity/P972
http://www.wikidata.org/entity/P1049,http://www.wikidata.org/entity/P1049
http://www.wikidata.org/entity/P1080,http://www.wikidata.org/entity/P1080
http://www.wikidata.org/entity/P1344,http://www.wikidata.org/entity/P1344
http://www.wikidata.org/entity/P1416,http://www.wikidata.org/entity/P1416
http://www.wikidata.org/entity/P1433,http://www.wikidata.org/entity/P1433
http://www.wikidata.org/entity/P2505,http://www.wikidata.org/entity/P2505
http://www.wikidata.org/entity/P2596,http://www.wikidata.org/entity/P2596
http://www.wikidata.org/entity/P2922,http://www.wikidata.org/entity/P2922
http://www.wikidata.org/entity/P3450,http://www.wikidata.org/entity/P3450
http://www.wikidata.org/entity/P3780,http://www.wikidata.org/entity/P3780
http://www.wikidata.org/entity/P4908,http://www.wikidata.org/entity/P4908
http://www.wikidata.org/entity/P5522,http://www.wikidata.org/entity/P5522
http://www.wikidata.org/entity/P404,http://www.wikidata.org/entity/P404
http://www.wikidata.org/entity/P366,http://www.wikidata.org/entity/P366
http://www.wikidata.org/entity/P2159,http://www.wikidata.org/entity/P2159
http://www.wikidata.org/entity/P2175,http://www.wikidata.org/entity/P2175
http://www.wikidata.org/entity/P2414,http://www.wikidata.org/entity/P2414
http://www.wikidata.org/entity/P364,http://www.wikidata.org/entity/P364
http://www.wikidata.org/entity/P407,http://www.wikidata.org/entity/P407
http://www.wikidata.org/entity/P1731,http://www.wikidata.org/entity/P1731
http://www.wikidata.org/entity/P412,http://www.wikidata.org/entity/P412
http://www.wikidata.org/entity/P9753,http://www.wikidata.org/entity/P9753
http://www.wikidata.org/entity/P424,http://www.wikidata.org/entity/P424
http://www.wikidata.org/entity/P2152,http://www.wikidata.org/entity/P2152
http://www.wikidata.org/entity/P461,http://www.wikidata.org/entity/P461
http://www.wikidata.org/entity/P4545,http://www.wikidata.org/entity/P4545
http://www.wikidata.org/entity/P5974,http://www.wikidata.org/entity/P5974
http://www.wikidata.org/entity/P8865,http://www.wikidata.org/entity/P8865
http://www.wikidata.org/entity/P534,http://www.wikidata.org/entity/P534
http://www.wikidata.org/entity/P462,http://www.wikidata.org/entity/P462
http://www.wikidata.org/entity/P1340,http://www.wikidata.org/entity/P1340
http://www.wikidata.org/entity/P1884,http://www.wikidata.org/entity/P1884
http://www.wikidata.org/entity/P2827,http://www.wikidata.org/entity/P2827
http://www.wikidata.org/entity/P53,http://www.wikidata.org/entity/P53
http://www.wikidata.org/entity/P463,http://www.wikidata.org/entity/P463
http://www.wikidata.org/entity/P54,http://www.wikidata.org/entity/P54
http://www.wikidata.org/entity/P102,http://www.wikidata.org/entity/P102
http://www.wikidata.org/entity/P114,http://www.wikidata.org/entity/P114
http://www.wikidata.org/entity/P550,http://www.wikidata.org/entity/P550
http://www.wikidata.org/entity/P611,http://www.wikidata.org/entity/P611
http://www.wikidata.org/entity/P4100,http://www.wikidata.org/entity/P4100
http://www.wikidata.org/entity/P5096,http://www.wikidata.org/entity/P5096
http://www.wikidata.org/entity/P5832,http://www.wikidata.org/entity/P5832
http://www.wikidata.org/entity/P7779,http://www.wikidata.org/entity/P7779
http://www.wikidata.org/entity/P6,http://www.wikidata.org/entity/P6
http://www.wikidata.org/entity/P488,http://www.wikidata.org/entity/P488
http://www.wikidata.org/entity/P35,http://www.wikidata.org/entity/P35
http://www.wikidata.org/entity/P2183,http://www.wikidata.org/entity/P2183
http://www.wikidata.org/entity/P503,http://www.wikidata.org/entity/P503
http://www.wikidata.org/entity/P3005,http://www.wikidata.org/entity/P3005
http://www.wikidata.org/entity/P518,http://www.wikidata.org/entity/P518
http://www.wikidata.org/entity/P150,http://www.wikidata.org/entity/P150
http://www.wikidata.org/entity/P527,http://www.wikidata.org/entity/P527
http://www.wikidata.org/entity/P516,http://www.wikidata.org/entity/P516
http://www.wikidata.org/entity/P610,http://www.wikidata.org/entity/P610
http://www.wikidata.org/entity/P658,http://www.wikidata.org/entity/P658
http://www.wikidata.org/entity/P880,http://www.wikidata.org/entity/P880
http://www.wikidata.org/entity/P1148,http://www.wikidata.org/entity/P1148
http://www.wikidata.org/entity/P1221,http://www.wikidata.org/entity/P1221
http://www.wikidata.org/entity/P1383,http://www.wikidata.org/entity/P1383
http://www.wikidata.org/entity/P2560,http://www.wikidata.org/entity/P2560
http://www.wikidata.org/entity/P2670,http://www.wikidata.org/entity/P2670
http://www.wikidata.org/entity/P2989,http://www.wikidata.org/entity/P2989
http://www.wikidata.org/entity/P3103,http://www.wikidata.org/entity/P3103
http://www.wikidata.org/entity/P3161,http://www.wikidata.org/entity/P3161
http://www.wikidata.org/entity/P3781,http://www.wikidata.org/entity/P3781
http://www.wikidata.org/entity/P4543,http://www.wikidata.org/entity/P4543
http://www.wikidata.org/entity/P9793,http://www.wikidata.org/entity/P9793
http://www.wikidata.org/entity/P528,http://www.wikidata.org/entity/P528
http://www.wikidata.org/entity/P263,http://www.wikidata.org/entity/P263
http://www.wikidata.org/entity/P2632,http://www.wikidata.org/entity/P2632
http://www.wikidata.org/entity/P423,http://www.wikidata.org/entity/P423
http://www.wikidata.org/entity/P552,http://www.wikidata.org/entity/P552
http://www.wikidata.org/entity/P3579,http://www.wikidata.org/entity/P3579
http://www.wikidata.org/entity/P553,http://www.wikidata.org/entity/P553
http://www.wikidata.org/entity/P10152,http://www.wikidata.org/entity/P10152
http://www.wikidata.org/entity/P2002,http://www.wikidata.org/entity/P2002
http://www.wikidata.org/entity/P554,http://www.wikidata.org/entity/P554
http://www.wikidata.org/entity/P2003,http://www.wikidata.org/entity/P2003
http://www.wikidata.org/entity/P2013,http://www.wikidata.org/entity/P2013
http://www.wikidata.org/entity/P2037,http://www.wikidata.org/entity/P2037
http://www.wikidata.org/entity/P2397,http://www.wikidata.org/entity/P2397
http://www.wikidata.org/entity/P2847,http://www.wikidata.org/entity/P2847
http://www.wikidata.org/entity/P2893,http://www.wikidata.org/entity/P2893
http://www.wikidata.org/entity/P2942,http://www.wikidata.org/entity/P2942
http://www.wikidata.org/entity/P2984,http://www.wikidata.org/entity/P2984
http://www.wikidata.org/entity/P3040,http://www.wikidata.org/entity/P3040
http://www.wikidata.org/entity/P3185,http://www.wikidata.org/entity/P3185
http://www.wikidata.org/entity/P3207,http://www.wikidata.org/entity/P3207
http://www.wikidata.org/entity/P3258,http://www.wikidata.org/entity/P3258
http://www.wikidata.org/entity/P3267,http://www.wikidata.org/entity/P3267
http://www.wikidata.org/entity/P3789,http://www.wikidata.org/entity/P3789
http://www.wikidata.org/entity/P3836,http://www.wikidata.org/entity/P3836
http://www.wikidata.org/entity/P3899,http://www.wikidata.org/entity/P3899
http://www.wikidata.org/entity/P3943,http://www.wikidata.org/entity/P3943
http://www.wikidata.org/entity/P4003,http://www.wikidata.org/entity/P4003
http://www.wikidata.org/entity/P4013,http://www.wikidata.org/entity/P4013
http://www.wikidata.org/entity/P4015,http://www.wikidata.org/entity/P4015
http://www.wikidata.org/entity/P4016,http://www.wikidata.org/entity/P4016
http://www.wikidata.org/entity/P4017,http://www.wikidata.org/entity/P4017
http://www.wikidata.org/entity/P4033,http://www.wikidata.org/entity/P4033
http://www.wikidata.org/entity/P4174,http://www.wikidata.org/entity/P4174
http://www.wikidata.org/entity/P4175,http://www.wikidata.org/entity/P4175
http://www.wikidata.org/entity/P4226,http://www.wikidata.org/entity/P4226
http://www.wikidata.org/entity/P4264,http://www.wikidata.org/entity/P4264
http://www.wikidata.org/entity/P4265,http://www.wikidata.org/entity/P4265
http://www.wikidata.org/entity/P4411,http://www.wikidata.org/entity/P4411
http://www.wikidata.org/entity/P5434,http://www.wikidata.org/entity/P5434
http://www.wikidata.org/entity/P5435,http://www.wikidata.org/entity/P5435
http://www.wikidata.org/entity/P5797,http://www.wikidata.org/entity/P5797
http://www.wikidata.org/entity/P6459,http://www.wikidata.org/entity/P6459
http://www.wikidata.org/entity/P6552,http://www.wikidata.org/entity/P6552
http://www.wikidata.org/entity/P6837,http://www.wikidata.org/entity/P6837
http://www.wikidata.org/entity/P7085,http://www.wikidata.org/entity/P7085
http://www.wikidata.org/entity/P7171,http://www.wikidata.org/entity/P7171
http://www.wikidata.org/entity/P7590,http://www.wikidata.org/entity/P7590
http://www.wikidata.org/entity/P7737,http://www.wikidata.org/entity/P7737
http://www.wikidata.org/entity/P8754,http://www.wikidata.org/entity/P8754
http://www.wikidata.org/entity/P8827,http://www.wikidata.org/entity/P8827
http://www.wikidata.org/entity/P8842,http://www.wikidata.org/entity/P8842
http://www.wikidata.org/entity/P8904,http://www.wikidata.org/entity/P8904
http://www.wikidata.org/entity/P8919,http://www.wikidata.org/entity/P8919
http://www.wikidata.org/entity/P8976,http://www.wikidata.org/entity/P8976
http://www.wikidata.org/entity/P9101,http://www.wikidata.org/entity/P9101
http://www.wikidata.org/entity/P9269,http://www.wikidata.org/entity/P9269
http://www.wikidata.org/entity/P9271,http://www.wikidata.org/entity/P9271
http://www.wikidata.org/entity/P9812,http://www.wikidata.org/entity/P9812
http://www.wikidata.org/entity/P10212,http://www.wikidata.org/entity/P10212
http://www.wikidata.org/entity/Q110329436,http://www.wikidata.org/entity/Q110329436
http://www.wikidata.org/entity/P654,http://www.wikidata.org/entity/P654
http://www.wikidata.org/entity/P560,http://www.wikidata.org/entity/P560
http://www.wikidata.org/entity/P569,http://www.wikidata.org/entity/P569
http://www.wikidata.org/entity/P571,http://www.wikidata.org/entity/P571
http://www.wikidata.org/entity/P580,http://www.wikidata.org/entity/P580
http://www.wikidata.org/entity/P1619,http://www.wikidata.org/entity/P1619
http://www.wikidata.org/entity/P9448,http://www.wikidata.org/entity/P9448
http://www.wikidata.org/entity/P10135,http://www.wikidata.org/entity/P10135
http://www.wikidata.org/entity/P570,http://www.wikidata.org/entity/P570
http://www.wikidata.org/entity/P576,http://www.wikidata.org/entity/P576
http://www.wikidata.org/entity/P8556,http://www.wikidata.org/entity/P8556
http://www.wikidata.org/entity/P9667,http://www.wikidata.org/entity/P9667
http://www.wikidata.org/entity/P1191,http://www.wikidata.org/entity/P1191
http://www.wikidata.org/entity/P577,http://www.wikidata.org/entity/P577
http://www.wikidata.org/entity/P523,http://www.wikidata.org/entity/P523
http://www.wikidata.org/entity/P729,http://www.wikidata.org/entity/P729
http://www.wikidata.org/entity/P1636,http://www.wikidata.org/entity/P1636
http://www.wikidata.org/entity/P2031,http://www.wikidata.org/entity/P2031
http://www.wikidata.org/entity/P7124,http://www.wikidata.org/entity/P7124
http://www.wikidata.org/entity/P8555,http://www.wikidata.org/entity/P8555
http://www.wikidata.org/entity/P524,http://www.wikidata.org/entity/P524
http://www.wikidata.org/entity/P582,http://www.wikidata.org/entity/P582
http://www.wikidata.org/entity/P730,http://www.wikidata.org/entity/P730
http://www.wikidata.org/entity/P746,http://www.wikidata.org/entity/P746
http://www.wikidata.org/entity/P2032,http://www.wikidata.org/entity/P2032
http://www.wikidata.org/entity/P2669,http://www.wikidata.org/entity/P2669
http://www.wikidata.org/entity/P3999,http://www.wikidata.org/entity/P3999
http://www.wikidata.org/entity/P7125,http://www.wikidata.org/entity/P7125
http://www.wikidata.org/entity/P8554,http://www.wikidata.org/entity/P8554
http://www.wikidata.org/entity/P585,http://www.wikidata.org/entity/P585
http://www.wikidata.org/entity/P813,http://www.wikidata.org/entity/P813
http://www.wikidata.org/entity/P4602,http://www.wikidata.org/entity/P4602
http://www.wikidata.org/entity/P6949,http://www.wikidata.org/entity/P6949
http://www.wikidata.org/entity/P7588,http://www.wikidata.org/entity/P7588
http://www.wikidata.org/entity/P7589,http://www.wikidata.org/entity/P7589
http://www.wikidata.org/entity/P9946,http://www.wikidata.org/entity/P9946
http://www.wikidata.org/entity/P2786,http://www.wikidata.org/entity/P2786
http://www.wikidata.org/entity/P625,http://www.wikidata.org/entity/P625
http://www.wikidata.org/entity/P5140,http://www.wikidata.org/entity/P5140
http://www.wikidata.org/entity/P9745,http://www.wikidata.org/entity/P9745
http://www.wikidata.org/entity/P629,http://www.wikidata.org/entity/P629
http://www.wikidata.org/entity/P9831,http://www.wikidata.org/entity/P9831
http://www.wikidata.org/entity/P3269,http://www.wikidata.org/entity/P3269
http://www.wikidata.org/entity/P650,http://www.wikidata.org/entity/P650
http://www.wikidata.org/entity/P30,http://www.wikidata.org/entity/P30
http://www.wikidata.org/entity/P4614,http://www.wikidata.org/entity/P4614
http://www.wikidata.org/entity/P4688,http://www.wikidata.org/entity/P4688
http://www.wikidata.org/entity/P682,http://www.wikidata.org/entity/P682
http://www.wikidata.org/entity/P710,http://www.wikidata.org/entity/P710
http://www.wikidata.org/entity/P726,http://www.wikidata.org/entity/P726
http://www.wikidata.org/entity/P767,http://www.wikidata.org/entity/P767
http://www.wikidata.org/entity/P823,http://www.wikidata.org/entity/P823
http://www.wikidata.org/entity/P967,http://www.wikidata.org/entity/P967
http://www.wikidata.org/entity/P1346,http://www.wikidata.org/entity/P1346
http://www.wikidata.org/entity/P1591,http://www.wikidata.org/entity/P1591
http://www.wikidata.org/entity/P1592,http://www.wikidata.org/entity/P1592
http://www.wikidata.org/entity/P1593,http://www.wikidata.org/entity/P1593
http://www.wikidata.org/entity/P1594,http://www.wikidata.org/entity/P1594
http://www.wikidata.org/entity/P1620,http://www.wikidata.org/entity/P1620
http://www.wikidata.org/entity/P1923,http://www.wikidata.org/entity/P1923
http://www.wikidata.org/entity/P2321,http://www.wikidata.org/entity/P2321
http://www.wikidata.org/entity/P2417,http://www.wikidata.org/entity/P2417
http://www.wikidata.org/entity/P8031,http://www.wikidata.org/entity/P8031
http://www.wikidata.org/entity/P8032,http://www.wikidata.org/entity/P8032
http://www.wikidata.org/entity/P991,http://www.wikidata.org/entity/P991
http://www.wikidata.org/entity/P1950,http://www.wikidata.org/entity/P1950
http://www.wikidata.org/entity/P734,http://www.wikidata.org/entity/P734
http://www.wikidata.org/entity/P6978,http://www.wikidata.org/entity/P6978
http://www.wikidata.org/entity/P9139,http://www.wikidata.org/entity/P9139
http://www.wikidata.org/entity/P9688,http://www.wikidata.org/entity/P9688
http://www.wikidata.org/entity/P9687,http://www.wikidata.org/entity/P9687
http://www.wikidata.org/entity/P735,http://www.wikidata.org/entity/P735
http://www.wikidata.org/entity/P348,http://www.wikidata.org/entity/P348
http://www.wikidata.org/entity/P747,http://www.wikidata.org/entity/P747
http://www.wikidata.org/entity/P1462,http://www.wikidata.org/entity/P1462
http://www.wikidata.org/entity/P790,http://www.wikidata.org/entity/P790
http://www.wikidata.org/entity/P606,http://www.wikidata.org/entity/P606
http://www.wikidata.org/entity/P793,http://www.wikidata.org/entity/P793
http://www.wikidata.org/entity/P832,http://www.wikidata.org/entity/P832
http://www.wikidata.org/entity/P797,http://www.wikidata.org/entity/P797
http://www.wikidata.org/entity/P185,http://www.wikidata.org/entity/P185
http://www.wikidata.org/entity/P802,http://www.wikidata.org/entity/P802
http://www.wikidata.org/entity/P770,http://www.wikidata.org/entity/P770
http://www.wikidata.org/entity/P1478,http://www.wikidata.org/entity/P1478
http://www.wikidata.org/entity/P1479,http://www.wikidata.org/entity/P1479
http://www.wikidata.org/entity/P4656,http://www.wikidata.org/entity/P4656
http://www.wikidata.org/entity/P854,http://www.wikidata.org/entity/P854
http://www.wikidata.org/entity/P10225,http://www.wikidata.org/entity/P10225
http://www.wikidata.org/entity/P856,http://www.wikidata.org/entity/P856
http://www.wikidata.org/entity/P8001,http://www.wikidata.org/entity/P8001
http://www.wikidata.org/entity/P859,http://www.wikidata.org/entity/P859
http://www.wikidata.org/entity/P8324,http://www.wikidata.org/entity/P8324
http://www.wikidata.org/entity/P2517,http://www.wikidata.org/entity/P2517
http://www.wikidata.org/entity/P910,http://www.wikidata.org/entity/P910
http://www.wikidata.org/entity/P2875,http://www.wikidata.org/entity/P2875
http://www.wikidata.org/entity/P3876,http://www.wikidata.org/entity/P3876
http://www.wikidata.org/entity/P6112,http://www.wikidata.org/entity/P6112
http://www.wikidata.org/entity/P8464,http://www.wikidata.org/entity/P8464
http://www.wikidata.org/entity/P520,http://www.wikidata.org/entity/P520
http://www.wikidata.org/entity/P912,http://www.wikidata.org/entity/P912
http://www.wikidata.org/entity/P878,http://www.wikidata.org/entity/P878
http://www.wikidata.org/entity/P1202,http://www.wikidata.org/entity/P1202
http://www.wikidata.org/entity/P1637,http://www.wikidata.org/entity/P1637
http://www.wikidata.org/entity/P1641,http://www.wikidata.org/entity/P1641
http://www.wikidata.org/entity/P489,http://www.wikidata.org/entity/P489
http://www.wikidata.org/entity/P913,http://www.wikidata.org/entity/P913
http://www.wikidata.org/entity/P547,http://www.wikidata.org/entity/P547
http://www.wikidata.org/entity/P921,http://www.wikidata.org/entity/P921
http://www.wikidata.org/entity/P6291,http://www.wikidata.org/entity/P6291
http://www.wikidata.org/entity/P6977,http://www.wikidata.org/entity/P6977
http://www.wikidata.org/entity/P2675,http://www.wikidata.org/entity/P2675
http://www.wikidata.org/entity/P4765,http://www.wikidata.org/entity/P4765
http://www.wikidata.org/entity/P953,http://www.wikidata.org/entity/P953
http://www.wikidata.org/entity/P1651,http://www.wikidata.org/entity/P1651
http://www.wikidata.org/entity/P963,http://www.wikidata.org/entity/P963
http://www.wikidata.org/entity/P9869,http://www.wikidata.org/entity/P9869
http://www.wikidata.org/entity/P9969,http://www.wikidata.org/entity/P9969
http://www.wikidata.org/entity/P5178,http://www.wikidata.org/entity/P5178
http://www.wikidata.org/entity/P973,http://www.wikidata.org/entity/P973
http://www.wikidata.org/entity/P5715,http://www.wikidata.org/entity/P5715
http://www.wikidata.org/entity/P10032,http://www.wikidata.org/entity/P10032
http://www.wikidata.org/entity/P996,http://www.wikidata.org/entity/P996
http://www.wikidata.org/entity/P1013,http://www.wikidata.org/entity/P1013
http://www.wikidata.org/entity/P1037,http://www.wikidata.org/entity/P1037
http://www.wikidata.org/entity/P169,http://www.wikidata.org/entity/P169
http://www.wikidata.org/entity/P1075,http://www.wikidata.org/entity/P1075
http://www.wikidata.org/entity/P8938,http://www.wikidata.org/entity/P8938
http://www.wikidata.org/entity/P26,http://www.wikidata.org/entity/P26
http://www.wikidata.org/entity/P1038,http://www.wikidata.org/entity/P1038
http://www.wikidata.org/entity/P40,http://www.wikidata.org/entity/P40
http://www.wikidata.org/entity/P1290,http://www.wikidata.org/entity/P1290
http://www.wikidata.org/entity/P3373,http://www.wikidata.org/entity/P3373
http://www.wikidata.org/entity/P3448,http://www.wikidata.org/entity/P3448
http://www.wikidata.org/entity/P8810,http://www.wikidata.org/entity/P8810
http://www.wikidata.org/entity/P2109,http://www.wikidata.org/entity/P2109
http://www.wikidata.org/entity/P1056,http://www.wikidata.org/entity/P1056
http://www.wikidata.org/entity/P184,http://www.wikidata.org/entity/P184
http://www.wikidata.org/entity/P1066,http://www.wikidata.org/entity/P1066
http://www.wikidata.org/entity/P740,http://www.wikidata.org/entity/P740
http://www.wikidata.org/entity/P1071,http://www.wikidata.org/entity/P1071
http://www.wikidata.org/entity/P1539,http://www.wikidata.org/entity/P1539
http://www.wikidata.org/entity/P1082,http://www.wikidata.org/entity/P1082
http://www.wikidata.org/entity/P1540,http://www.wikidata.org/entity/P1540
http://www.wikidata.org/entity/P2351,http://www.wikidata.org/entity/P2351
http://www.wikidata.org/entity/P1083,http://www.wikidata.org/entity/P1083
http://www.wikidata.org/entity/P2320,http://www.wikidata.org/entity/P2320
http://www.wikidata.org/entity/P1114,http://www.wikidata.org/entity/P1114
http://www.wikidata.org/entity/P2324,http://www.wikidata.org/entity/P2324
http://www.wikidata.org/entity/P2664,http://www.wikidata.org/entity/P2664
http://www.wikidata.org/entity/P10209,http://www.wikidata.org/entity/P10209
http://www.wikidata.org/entity/P2907,http://www.wikidata.org/entity/P2907
http://www.wikidata.org/entity/P1181,http://www.wikidata.org/entity/P1181
http://www.wikidata.org/entity/P1317,http://www.wikidata.org/entity/P1317
http://www.wikidata.org/entity/P1319,http://www.wikidata.org/entity/P1319
http://www.wikidata.org/entity/P1326,http://www.wikidata.org/entity/P1326
http://www.wikidata.org/entity/P2095,http://www.wikidata.org/entity/P2095
